Year,Week,Position,Rank,Player,Field Goals,Field Goal Attempts,Percentage,Longest Kick,Kicks below 20,Kicks from 20-29,Kicks from 30-39,Kicks from 40-49,50+,Extra Points Made,Extra Point Attempts,Games played,Fantasy Points,Fantasy Points per Week,Rostered Percentage,Extra Points Attempted
2017,17,K,18,Aldrick Rosas (FA),2,2,100.0,29,0,2,0,0,0,0,,1,6.0,6.0,0.0%,1
2017,17,K,19,Nick Rose (FA),1,2,50.0,25,0,1,0,0,0,3,,1,6.0,6.0,0.0%,4
2017,17,K,20,Stephen Gostkowski (FA),1,1,100.0,21,0,1,0,0,0,3,,1,6.0,6.0,0.1%,3
2017,17,K,21,Patrick Murray (FA),1,1,100.0,42,0,0,0,1,0,2,,1,6.0,6.0,0.0%,3
2017,17,K,22,Brandon McManus (DEN),1,1,100.0,36,0,0,1,0,0,3,,1,6.0,6.0,86.4%,3
2017,17,K,23,Josh Lambo (FA),1,1,100.0,41,0,0,0,1,0,1,,1,5.0,5.0,0.1%,1
2017,17,K,24,Dustin Hopkins (LAC),1,2,50.0,49,0,0,0,1,0,1,,1,5.0,5.0,10.4%,1
2017,17,K,25,Giorgio Tavecchio (FA),1,1,100.0,40,0,0,0,1,0,1,,1,5.0,5.0,0.0%,1
2017,17,K,26,Graham Gano (NYG),1,1,100.0,42,0,0,0,1,0,1,,1,5.0,5.0,48.4%,1
2017,17,K,27,Cody Parkey (FA),1,1,100.0,36,0,0,1,0,0,1,,1,4.0,4.0,0.1%,1
2017,17,K,28,Mason Crosby (GB),1,1,100.0,41,0,0,0,1,0,0,,1,4.0,4.0,3.7%,0
2017,17,K,29,Chris Boswell (PIT),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,9.5%,4
2017,17,K,30,Kai Forbath (LAR),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,0.0%,3
2017,17,K,31,Jake Elliott (PHI),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,26.1%,0
2017,17,K,32,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2017,17,K,33,Dan Bailey (FA),0,1,0.0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,1
2018,1,K,1,Greg Zuerlein (NYJ),4,5,80.0,55,0,3,0,0,1,3,,1,17.0,17.0,0.7%,3
2018,1,K,2,Adam Vinatieri (FA),3,4,75.0,51,0,1,1,0,1,2,,1,13.0,13.0,0.2%,2
2018,1,K,3,Brandon McManus (DEN),2,2,100.0,53,0,0,0,0,2,3,,1,13.0,13.0,86.4%,3
2018,1,K,4,Jason Myers (SEA),2,2,100.0,35,0,0,2,0,0,6,,1,12.0,12.0,0.7%,6
2018,1,K,5,Chandler Catanzaro (FA),2,3,66.7,36,0,0,2,0,0,6,,1,12.0,12.0,0.0%,6
2018,1,K,6,Justin Tucker (BAL),2,2,100.0,41,0,0,1,1,0,5,,1,12.0,12.0,99.7%,5
2018,1,K,7,Cody Parkey (FA),3,3,100.0,33,0,1,2,0,0,2,,1,11.0,11.0,0.1%,2
2018,1,K,8,Robbie Gould (SF),3,3,100.0,42,0,1,1,1,0,1,,1,11.0,11.0,14.5%,1
2018,1,K,9,Ryan Succop (TB),2,2,100.0,53,0,0,0,1,1,2,,1,11.0,11.0,18.5%,2
2018,1,K,10,Randy Bullock (TEN),2,2,100.0,42,0,0,1,1,0,4,,1,11.0,11.0,1.0%,4
2018,1,K,11,Aldrick Rosas (FA),3,3,100.0,44,0,1,1,1,0,0,,1,10.0,10.0,0.0%,0
2018,1,K,12,Ka'imi Fairbairn (HOU),2,2,100.0,42,0,0,1,1,0,2,,1,9.0,9.0,0.3%,2
2018,1,K,13,Stephen Gostkowski (FA),2,2,100.0,39,0,0,2,0,0,3,,1,9.0,9.0,0.1%,3
2018,1,K,14,Jason Sanders (MIA),2,2,100.0,30,0,1,1,0,0,3,,1,9.0,9.0,1.5%,3
2018,1,K,15,Harrison Butker (KC),1,1,100.0,46,0,0,0,1,0,5,,1,9.0,9.0,96.6%,5
2018,1,K,16,Josh Lambo (FA),2,2,100.0,39,0,0,2,0,0,2,,1,8.0,8.0,0.1%,2
2018,1,K,17,Mike Nugent (FA),2,2,100.0,48,0,1,0,1,0,1,,1,8.0,8.0,0.0%,1
2018,1,K,18,Matt Bryant (FA),2,2,100.0,52,0,1,0,0,1,0,,1,8.0,8.0,0.1%,1
2018,1,K,19,Caleb Sturgis (FA),2,3,66.7,45,0,0,1,1,0,0,,1,7.0,7.0,0.0%,0
2018,1,K,20,Mason Crosby (GB),1,1,100.0,42,0,0,0,1,0,3,,1,7.0,7.0,3.7%,3
2018,1,K,21,Daniel Carlson (LV),1,1,100.0,48,0,0,0,1,0,3,,1,7.0,7.0,92.0%,3
2018,1,K,22,Dustin Hopkins (LAC),1,1,100.0,31,0,0,1,0,0,3,,1,6.0,6.0,10.4%,3
2018,1,K,23,Sebastian Janikowski (FA),1,2,50.0,35,0,0,1,0,0,3,,1,6.0,6.0,11.0%,3
2018,1,K,24,Wil Lutz (NO),1,1,100.0,36,0,0,1,0,0,3,,1,6.0,6.0,3.8%,3
2018,1,K,25,Matt Prater (ARI),1,3,33.3,21,0,1,0,0,0,2,,1,5.0,5.0,74.8%,2
2018,1,K,26,Jake Elliott (PHI),1,1,100.0,26,0,1,0,0,0,1,,1,4.0,4.0,26.1%,1
2018,1,K,27,Graham Gano (NYG),1,1,100.0,27,0,1,0,0,0,1,,1,4.0,4.0,48.4%,1
2018,1,K,28,Chris Boswell (PIT),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,9.5%,3
2018,1,K,29,Stephen Hauschka (FA),1,2,50.0,35,0,0,1,0,0,0,,1,3.0,3.0,0.0%,0
2018,1,K,30,Zane Gonzalez (CAR),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,0.6%,3
2018,1,K,31,Phil Dawson (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.1%,0
2018,1,K,32,Brett Maher (DAL),0,1,0.0,0,0,0,0,0,0,0,,1,0.0,0.0,2.3%,0
2018,1,K,33,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2018,2,K,1,Mason Crosby (GB),5,6,83.3,48,0,0,3,2,0,2,,1,19.0,19.0,3.7%,2
2018,2,K,2,Robbie Gould (SF),3,3,100.0,45,0,0,1,2,0,3,,1,14.0,14.0,14.5%,3
2018,2,K,3,Dustin Hopkins (LAC),3,4,75.0,49,0,1,0,2,0,0,,1,11.0,11.0,10.4%,0
2018,2,K,4,Randy Bullock (TEN),2,2,100.0,40,0,1,0,1,0,4,,1,11.0,11.0,1.0%,4
2018,2,K,5,Stephen Hauschka (FA),2,2,100.0,43,0,0,0,2,0,2,,1,10.0,10.0,0.0%,2
2018,2,K,6,Matt Prater (ARI),2,2,100.0,43,0,1,0,1,0,3,,1,10.0,10.0,74.8%,3
2018,2,K,7,Ryan Succop (TB),2,2,100.0,42,0,0,1,1,0,2,,1,9.0,9.0,18.5%,2
2018,2,K,8,Stephen Gostkowski (FA),2,3,66.7,46,0,1,0,1,0,2,,1,9.0,9.0,0.1%,2
2018,2,K,9,Jason Myers (SEA),2,2,100.0,55,0,0,0,1,1,0,,1,9.0,9.0,0.7%,1
2018,2,K,10,Wil Lutz (NO),2,3,66.7,44,0,0,1,1,0,1,,1,8.0,8.0,3.8%,1
2018,2,K,11,Matt Bryant (FA),1,1,100.0,44,0,0,0,1,0,4,,1,8.0,8.0,0.1%,4
2018,2,K,12,Brandon McManus (DEN),2,2,100.0,39,0,0,2,0,0,2,,1,8.0,8.0,86.4%,2
2018,2,K,13,Graham Gano (NYG),1,1,100.0,54,0,0,0,0,1,3,,1,8.0,8.0,48.4%,3
2018,2,K,14,Mike Nugent (FA),2,2,100.0,46,0,1,0,1,0,1,,1,8.0,8.0,0.0%,2
2018,2,K,15,Brett Maher (DAL),2,2,100.0,37,0,1,1,0,0,2,,1,8.0,8.0,2.3%,2
2018,2,K,16,Aldrick Rosas (FA),2,2,100.0,38,0,1,1,0,0,1,,1,7.0,7.0,0.0%,1
2018,2,K,17,Justin Tucker (BAL),1,1,100.0,55,0,0,0,0,1,2,,1,7.0,7.0,99.7%,2
2018,2,K,18,Caleb Sturgis (FA),1,1,100.0,24,0,1,0,0,0,4,,1,7.0,7.0,0.0%,4
2018,2,K,19,Josh Lambo (FA),1,1,100.0,28,0,1,0,0,0,4,,1,7.0,7.0,0.1%,4
2018,2,K,20,Sebastian Janikowski (FA),1,1,100.0,56,0,0,0,0,1,2,,1,7.0,7.0,11.0%,2
2018,2,K,21,Harrison Butker (KC),0,0,0,0,0,0,0,0,0,6,,1,6.0,6.0,96.6%,6
2018,2,K,22,Zane Gonzalez (CAR),2,4,50.0,39,0,0,2,0,0,0,,1,6.0,6.0,0.6%,2
2018,2,K,23,Cody Parkey (FA),1,1,100.0,25,0,1,0,0,0,3,,1,6.0,6.0,0.1%,3
2018,2,K,24,Ka'imi Fairbairn (HOU),1,2,50.0,34,0,0,1,0,0,2,,1,5.0,5.0,0.3%,2
2018,2,K,25,Daniel Carlson (LV),0,3,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,92.0%,3
2018,2,K,26,Chris Boswell (PIT),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,9.5%,4
2018,2,K,27,Adam Vinatieri (FA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.2%,3
2018,2,K,28,Chandler Catanzaro (FA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.0%,4
2018,2,K,29,Jake Elliott (PHI),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,26.1%,3
2018,2,K,30,Jason Sanders (MIA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,1.5%,3
2018,2,K,31,Phil Dawson (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.1%,0
2018,2,K,32,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2018,3,K,1,Wil Lutz (NO),3,3,100.0,49,0,1,0,2,0,4,,1,15.0,15.0,3.8%,4
2018,3,K,2,Matt Prater (ARI),4,4,100.0,38,0,1,3,0,0,2,,1,14.0,14.0,74.8%,2
2018,3,K,3,Justin Tucker (BAL),2,3,66.7,52,0,0,0,0,2,3,,1,13.0,13.0,99.7%,3
2018,3,K,4,Cody Parkey (FA),3,4,75.0,43,0,1,0,2,0,1,,1,12.0,12.0,0.1%,1
2018,3,K,5,Ka'imi Fairbairn (HOU),3,3,100.0,54,0,2,0,0,1,1,,1,12.0,12.0,0.3%,1
2018,3,K,6,Stephen Hauschka (FA),2,2,100.0,50,0,0,1,0,1,3,,1,11.0,11.0,0.0%,3
2018,3,K,7,Mike Nugent (FA),2,2,100.0,52,0,1,0,0,1,2,,1,10.0,10.0,0.0%,2
2018,3,K,8,Aldrick Rosas (FA),2,2,100.0,44,0,0,1,1,0,3,,1,10.0,10.0,0.0%,3
2018,3,K,9,Adam Vinatieri (FA),3,3,100.0,35,0,1,2,0,0,1,,1,10.0,10.0,0.2%,1
2018,3,K,10,Brett Maher (DAL),2,2,100.0,50,0,0,1,0,1,1,,1,9.0,9.0,2.3%,1
2018,3,K,11,Ryan Succop (TB),3,4,75.0,39,0,1,2,0,0,0,,1,9.0,9.0,18.5%,0
2018,3,K,12,Chandler Catanzaro (FA),2,2,100.0,28,0,2,0,0,0,3,,1,9.0,9.0,0.0%,3
2018,3,K,13,Graham Gano (NYG),1,1,100.0,40,0,0,0,1,0,4,,1,8.0,8.0,48.4%,4
2018,3,K,14,Greg Joseph (MIN),2,2,100.0,45,0,1,0,1,0,1,,1,8.0,8.0,28.7%,1
2018,3,K,15,Harrison Butker (KC),1,1,100.0,37,0,0,1,0,0,5,,1,8.0,8.0,96.6%,5
2018,3,K,16,Jake Elliott (PHI),2,3,66.7,33,0,1,1,0,0,2,,1,8.0,8.0,26.1%,2
2018,3,K,17,Sebastian Janikowski (FA),1,1,100.0,47,0,0,0,1,0,3,,1,7.0,7.0,11.0%,3
2018,3,K,18,Robbie Gould (SF),2,2,100.0,39,0,0,2,0,0,1,,1,7.0,7.0,14.5%,2
2018,3,K,19,Josh Lambo (FA),2,2,100.0,46,0,0,1,1,0,0,,1,7.0,7.0,0.1%,0
2018,3,K,20,Dustin Hopkins (LAC),1,1,100.0,35,0,0,1,0,0,4,,1,7.0,7.0,10.4%,4
2018,3,K,21,Mason Crosby (GB),1,1,100.0,41,0,0,0,1,0,2,,1,6.0,6.0,3.7%,2
2018,3,K,22,Chris Boswell (PIT),1,2,50.0,38,0,0,1,0,0,3,,1,6.0,6.0,9.5%,4
2018,3,K,23,Caleb Sturgis (FA),1,1,100.0,26,0,1,0,0,0,2,,1,5.0,5.0,0.0%,3
2018,3,K,24,Jason Myers (SEA),1,1,100.0,28,0,1,0,0,0,2,,1,5.0,5.0,0.7%,2
2018,3,K,25,Sam Ficken (FA),0,1,0.0,0,0,0,0,0,0,5,,1,5.0,5.0,0.0%,5
2018,3,K,26,Stephen Gostkowski (FA),1,1,100.0,36,0,0,1,0,0,1,,1,4.0,4.0,0.1%,1
2018,3,K,27,Jason Sanders (MIA),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,1.5%,4
2018,3,K,28,Matt Bryant (FA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.1%,3
2018,3,K,29,Randy Bullock (TEN),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,1.0%,3
2018,3,K,30,Brandon McManus (DEN),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,86.4%,2
2018,3,K,31,Phil Dawson (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.1%,2
2018,3,K,32,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2018,3,K,33,Dan Bailey (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2018,4,K,1,Wil Lutz (NO),4,4,100.0,42,0,1,2,1,0,3,,1,16.0,16.0,3.8%,3
2018,4,K,2,Justin Tucker (BAL),4,4,100.0,49,0,1,1,2,0,2,,1,16.0,16.0,99.7%,2
2018,4,K,3,Brett Maher (DAL),4,4,100.0,43,0,1,2,1,0,2,,1,15.0,15.0,2.3%,2
2018,4,K,4,Cody Parkey (FA),2,2,100.0,50,0,0,0,1,1,6,,1,15.0,15.0,0.1%,6
2018,4,K,5,Matt McCrane (FA),3,5,60.0,44,0,2,0,1,0,4,,1,14.0,14.0,0.0%,4
2018,4,K,6,Matt Bryant (FA),3,3,100.0,55,0,1,1,0,1,3,,1,14.0,14.0,0.1%,3
2018,4,K,7,Mason Crosby (GB),3,3,100.0,52,0,0,1,0,2,1,,1,14.0,14.0,3.7%,2
2018,4,K,8,Ka'imi Fairbairn (HOU),3,4,75.0,40,0,1,1,1,0,4,,1,14.0,14.0,0.3%,4
2018,4,K,9,Josh Lambo (FA),3,3,100.0,54,0,1,1,0,1,2,,1,13.0,13.0,0.1%,2
2018,4,K,10,Brandon McManus (DEN),3,3,100.0,46,0,0,1,2,0,2,,1,13.0,13.0,86.4%,2
2018,4,K,11,Dan Bailey (FA),3,3,100.0,40,0,0,2,1,0,2,,1,12.0,12.0,0.0%,2
2018,4,K,12,Sebastian Janikowski (FA),2,4,50.0,52,0,0,0,1,1,2,,1,11.0,11.0,11.0%,2
2018,4,K,13,Jake Elliott (PHI),3,3,100.0,37,0,1,2,0,0,2,,1,11.0,11.0,26.1%,2
2018,4,K,14,Caleb Sturgis (FA),3,4,75.0,48,0,2,0,1,0,0,,1,10.0,10.0,0.0%,2
2018,4,K,15,Adam Vinatieri (FA),2,2,100.0,44,0,0,0,2,0,2,,1,10.0,10.0,0.2%,2
2018,4,K,16,Ryan Succop (TB),2,2,100.0,42,0,0,1,1,0,2,,1,9.0,9.0,18.5%,2
2018,4,K,17,Robbie Gould (SF),2,2,100.0,33,0,1,1,0,0,3,,1,9.0,9.0,14.5%,3
2018,4,K,18,Harrison Butker (KC),2,2,100.0,33,0,1,1,0,0,3,,1,9.0,9.0,96.6%,3
2018,4,K,19,Sam Ficken (FA),1,2,50.0,34,0,0,1,0,0,5,,1,8.0,8.0,0.0%,5
2018,4,K,20,Greg Joseph (MIN),2,2,100.0,28,0,2,0,0,0,2,,1,8.0,8.0,28.7%,2
2018,4,K,21,Stephen Gostkowski (FA),1,1,100.0,20,0,1,0,0,0,5,,1,8.0,8.0,0.1%,5
2018,4,K,22,Randy Bullock (TEN),1,1,100.0,36,0,0,1,0,0,4,,1,7.0,7.0,1.0%,4
2018,4,K,23,Matt Prater (ARI),1,1,100.0,33,0,0,1,0,0,3,,1,6.0,6.0,74.8%,3
2018,4,K,24,Chris Boswell (PIT),2,2,100.0,39,0,0,2,0,0,0,,1,6.0,6.0,9.5%,0
2018,4,K,25,Jason Myers (SEA),2,2,100.0,38,0,1,1,0,0,0,,1,6.0,6.0,0.7%,0
2018,4,K,26,Phil Dawson (FA),1,3,33.3,23,0,1,0,0,0,2,,1,5.0,5.0,0.1%,2
2018,4,K,27,Aldrick Rosas (FA),1,1,100.0,33,0,0,1,0,0,1,,1,4.0,4.0,0.0%,1
2018,4,K,28,Chandler Catanzaro (FA),1,1,100.0,30,0,0,1,0,0,1,,1,4.0,4.0,0.0%,1
2018,4,K,29,Jason Sanders (MIA),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,1.5%,1
2018,4,K,30,Stephen Hauschka (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2018,5,K,1,Graham Gano (NYG),4,4,100.0,63,0,0,1,2,1,3,,1,19.0,19.0,48.4%,3
2018,5,K,2,Ryan Succop (TB),4,4,100.0,54,0,1,1,0,2,0,,1,16.0,16.0,18.5%,0
2018,5,K,3,Aldrick Rosas (FA),3,3,100.0,53,0,0,1,1,1,2,,1,14.0,14.0,0.0%,2
2018,5,K,4,Ka'imi Fairbairn (HOU),4,5,80.0,36,1,2,1,0,0,1,,1,13.0,13.0,0.3%,1
2018,5,K,5,Dan Bailey (FA),3,5,60.0,52,0,1,1,0,1,2,,1,13.0,13.0,0.0%,2
2018,5,K,6,Harrison Butker (KC),3,3,100.0,42,0,1,1,1,0,3,,1,13.0,13.0,96.6%,3
2018,5,K,7,Brett Maher (DAL),3,3,100.0,48,0,1,0,2,0,1,,1,12.0,12.0,2.3%,1
2018,5,K,8,Randy Bullock (TEN),2,3,66.7,51,0,1,0,0,1,3,,1,11.0,11.0,1.0%,3
2018,5,K,9,Jason Myers (SEA),2,3,66.7,49,0,0,1,1,0,4,,1,11.0,11.0,0.7%,4
2018,5,K,10,Justin Tucker (BAL),3,4,75.0,44,0,1,1,1,0,0,,1,10.0,10.0,99.7%,0
2018,5,K,11,Caleb Sturgis (FA),2,3,66.7,49,0,0,1,1,0,2,,1,9.0,9.0,0.0%,3
2018,5,K,12,Dustin Hopkins (LAC),2,2,100.0,53,0,0,1,0,1,1,,1,9.0,9.0,10.4%,1
2018,5,K,13,Stephen Gostkowski (FA),1,1,100.0,45,0,0,0,1,0,5,,1,9.0,9.0,0.1%,5
2018,5,K,14,Stephen Hauschka (FA),2,2,100.0,46,0,0,0,2,0,1,,1,9.0,9.0,0.0%,1
2018,5,K,15,Sebastian Janikowski (FA),1,1,100.0,52,0,0,0,0,1,4,,1,9.0,9.0,11.0%,4
2018,5,K,16,Cairo Santos (CHI),2,2,100.0,39,1,0,1,0,0,3,,1,9.0,9.0,0.9%,4
2018,5,K,17,Adam Vinatieri (FA),1,2,50.0,54,0,0,0,0,1,3,,1,8.0,8.0,0.2%,3
2018,5,K,18,Wil Lutz (NO),1,1,100.0,44,0,0,0,1,0,4,,1,8.0,8.0,3.8%,5
2018,5,K,19,Jake Elliott (PHI),2,2,100.0,30,0,1,1,0,0,1,,1,7.0,7.0,26.1%,1
2018,5,K,20,Matt Prater (ARI),1,2,50.0,39,0,0,1,0,0,4,,1,7.0,7.0,74.8%,4
2018,5,K,21,Greg Joseph (MIN),2,3,66.7,37,0,0,2,0,0,0,,1,6.0,6.0,28.7%,1
2018,5,K,22,Matt Bryant (FA),1,1,100.0,47,0,0,0,1,0,2,,1,6.0,6.0,0.1%,2
2018,5,K,23,Jason Sanders (MIA),1,1,100.0,42,0,0,0,1,0,2,,1,6.0,6.0,1.5%,2
2018,5,K,24,Chris Boswell (PIT),0,0,0,0,0,0,0,0,0,5,,1,5.0,5.0,9.5%,6
2018,5,K,25,Mason Crosby (GB),1,5,20.0,41,0,0,0,1,0,0,,1,4.0,4.0,3.7%,1
2018,5,K,26,Matt McCrane (FA),1,2,50.0,24,0,1,0,0,0,1,,1,4.0,4.0,0.0%,1
2018,5,K,27,Brandon McManus (DEN),1,1,100.0,30,0,0,1,0,0,1,,1,4.0,4.0,86.4%,1
2018,5,K,28,Phil Dawson (FA),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,0.1%,4
2018,5,K,29,Josh Lambo (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.1%,2
2018,5,K,30,Robbie Gould (SF),0,1,0.0,0,0,0,0,0,0,0,,1,0.0,0.0,14.5%,0
2018,5,K,31,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2018,6,K,1,Jason Myers (SEA),7,7,100.0,48,0,0,4,3,0,3,,1,27.0,27.0,0.7%,3
2018,6,K,2,Stephen Gostkowski (FA),5,5,100.0,50,0,2,1,1,1,4,,1,22.0,22.0,0.1%,4
2018,6,K,3,Brett Maher (DAL),4,4,100.0,55,0,0,1,1,2,4,,1,21.0,21.0,2.3%,4
2018,6,K,4,Harrison Butker (KC),4,4,100.0,43,0,1,1,2,0,4,,1,18.0,18.0,96.6%,4
2018,6,K,5,Mason Crosby (GB),4,4,100.0,51,0,2,1,0,1,3,,1,17.0,17.0,3.7%,3
2018,6,K,6,Robbie Gould (SF),3,3,100.0,46,0,0,0,3,0,3,,1,15.0,15.0,14.5%,3
2018,6,K,7,Dustin Hopkins (LAC),3,3,100.0,56,0,1,0,1,1,2,,1,14.0,14.0,10.4%,2
2018,6,K,8,Jason Sanders (MIA),3,3,100.0,50,0,1,0,1,1,2,,1,14.0,14.0,1.5%,2
2018,6,K,9,Matt Bryant (FA),2,2,100.0,57,0,0,0,1,1,4,,1,13.0,13.0,0.1%,4
2018,6,K,10,Cairo Santos (CHI),3,4,75.0,39,0,2,1,0,0,2,,1,11.0,11.0,0.9%,2
2018,6,K,11,Adam Vinatieri (FA),2,2,100.0,31,0,1,1,0,0,4,,1,10.0,10.0,0.2%,4
2018,6,K,12,Dan Bailey (FA),2,2,100.0,48,0,0,1,1,0,3,,1,10.0,10.0,0.0%,3
2018,6,K,13,Sebastian Janikowski (FA),2,2,100.0,44,0,1,0,1,0,3,,1,10.0,10.0,11.0%,3
2018,6,K,14,Jake Elliott (PHI),2,3,66.7,33,0,0,2,0,0,4,,1,10.0,10.0,26.1%,4
2018,6,K,15,Stephen Hauschka (FA),2,2,100.0,52,0,1,0,0,1,1,,1,9.0,9.0,0.0%,1
2018,6,K,16,Michael Badgley (FA),1,1,100.0,44,0,0,0,1,0,5,,1,9.0,9.0,0.0%,5
2018,6,K,17,Chris Boswell (PIT),2,2,100.0,24,0,2,0,0,0,2,,1,8.0,8.0,9.5%,2
2018,6,K,18,Brandon McManus (DEN),2,2,100.0,28,0,2,0,0,0,2,,1,8.0,8.0,86.4%,2
2018,6,K,19,Ka'imi Fairbairn (HOU),2,2,100.0,33,0,1,1,0,0,2,,1,8.0,8.0,0.3%,2
2018,6,K,20,Aldrick Rosas (FA),2,3,66.7,33,0,1,1,0,0,1,,1,7.0,7.0,0.0%,1
2018,6,K,21,Greg Joseph (MIN),2,2,100.0,33,0,1,1,0,0,0,,1,6.0,6.0,28.7%,0
2018,6,K,22,Chandler Catanzaro (FA),1,1,100.0,35,0,0,1,0,0,2,,1,5.0,5.0,0.0%,3
2018,6,K,23,Phil Dawson (FA),1,1,100.0,26,0,1,0,0,0,2,,1,5.0,5.0,0.1%,2
2018,6,K,24,Matt McCrane (FA),1,2,50.0,43,0,0,0,1,0,0,,1,4.0,4.0,0.0%,0
2018,6,K,25,Cody Parkey (FA),0,1,0.0,0,0,0,0,0,0,4,,1,4.0,4.0,0.1%,4
2018,6,K,26,Randy Bullock (TEN),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,1.0%,3
2018,6,K,27,Graham Gano (NYG),1,1,100.0,32,0,0,1,0,0,0,,1,3.0,3.0,48.4%,1
2018,6,K,28,Justin Tucker (BAL),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,99.7%,3
2018,6,K,29,Josh Lambo (FA),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.1%,1
2018,6,K,30,Ryan Succop (TB),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,18.5%,0
2018,6,K,31,Michael Palardy (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,33.3%,0
2018,7,K,1,Matt Prater (ARI),4,4,100.0,50,0,2,1,0,1,2,,1,16.0,16.0,74.8%,2
2018,7,K,2,Giorgio Tavecchio (FA),3,3,100.0,56,0,0,0,1,2,2,,1,16.0,16.0,0.0%,2
2018,7,K,3,Dan Bailey (FA),3,4,75.0,43,0,2,0,1,0,4,,1,14.0,14.0,0.0%,4
2018,7,K,4,Greg Zuerlein (NYJ),3,3,100.0,37,0,0,3,0,0,4,,1,13.0,13.0,0.7%,4
2018,7,K,5,Chandler Catanzaro (FA),2,3,66.7,59,0,0,1,0,1,2,,1,10.0,10.0,0.0%,3
2018,7,K,6,Ka'imi Fairbairn (HOU),2,2,100.0,48,0,0,0,2,0,2,,1,10.0,10.0,0.3%,2
2018,7,K,7,Brandon McManus (DEN),1,1,100.0,41,0,0,0,1,0,6,,1,10.0,10.0,86.4%,6
2018,7,K,8,Harrison Butker (KC),1,2,50.0,26,0,1,0,0,0,6,,1,9.0,9.0,96.6%,6
2018,7,K,9,Michael Badgley (FA),2,2,100.0,29,0,2,0,0,0,2,,1,8.0,8.0,0.0%,2
2018,7,K,10,Dustin Hopkins (LAC),2,2,100.0,25,0,2,0,0,0,2,,1,8.0,8.0,10.4%,2
2018,7,K,11,Stephen Gostkowski (FA),1,1,100.0,29,0,1,0,0,0,5,,1,8.0,8.0,0.1%,5
2018,7,K,12,Cody Parkey (FA),1,1,100.0,46,0,0,0,1,0,4,,1,8.0,8.0,0.1%,4
2018,7,K,13,Ryan Succop (TB),2,3,66.7,33,0,1,1,0,0,1,,1,7.0,7.0,18.5%,1
2018,7,K,14,Jason Myers (SEA),1,1,100.0,55,0,0,0,0,1,2,,1,7.0,7.0,0.7%,2
2018,7,K,15,Brett Maher (DAL),1,2,50.0,47,0,0,0,1,0,2,,1,6.0,6.0,2.3%,2
2018,7,K,16,Jake Elliott (PHI),1,2,50.0,46,0,0,0,1,0,2,,1,6.0,6.0,26.1%,2
2018,7,K,17,Wil Lutz (NO),1,1,100.0,39,0,0,1,0,0,3,,1,6.0,6.0,3.8%,3
2018,7,K,18,Aldrick Rosas (FA),2,2,100.0,36,0,0,2,0,0,0,,1,6.0,6.0,0.0%,0
2018,7,K,19,Robbie Gould (SF),1,1,100.0,51,0,0,0,0,1,1,,1,6.0,6.0,14.5%,1
2018,7,K,20,Phil Dawson (FA),1,1,100.0,43,0,0,0,1,0,1,,1,5.0,5.0,0.1%,1
2018,7,K,21,Justin Tucker (BAL),1,1,100.0,31,0,0,1,0,0,2,,1,5.0,5.0,99.7%,3
